part_id,words,reaction_time,words_left,words_right,left_score,right_score,left_score_binary,right_score_binary,sense_response
6305779.0,41,2719.300000190735,artificial_intelligence,autonomous_car,1,-1,1,0,
6305779.0,42,6210.60000038147,virus,human,-3,3,0,1,
6305779.0,43,3108.599999904633,human,computer,3,-3,1,0,
6305779.0,44,3264.800000190735,jelly_fish,artificial_intelligence,-2,2,0,1,
6305786.0,0,15965.0,robot,artificial_intelligence,-2,2,0,1,
6305786.0,1,6439.0,human,autonomous_car,3,-3,1,0,
6305786.0,2,4346.0,god,autonomous_car,2,-2,1,0,
6305786.0,3,8994.0,human,computer,-2,2,0,1,
6305786.0,4,3951.0,chimpanzee,god,-2,2,0,1,
6305786.0,5,5955.0,chimpanzee,robot,1,-1,1,0,
6305786.0,6,2368.0,chimpanzee,autonomous_car,-1,1,0,1,
6305786.0,7,5250.0,rock,computer,-3,3,0,1,
6305786.0,8,4515.0,chimpanzee,human,-3,3,0,1,
6305786.0,9,4529.0,jelly_fish,rock,1,-1,1,0,
6305786.0,10,3990.0,artificial_intelligence,human,-1,1,0,1,
6305786.0,11,3426.0,artificial_intelligence,rock,3,-3,1,0,
6305786.0,12,4585.0,virus,human,-2,2,0,1,
6305786.0,13,2849.0,god,computer,2,-2,1,0,
6305786.0,14,2825.0,autonomous_car,computer,-2,2,0,1,
6305786.0,15,3060.0,chimpanzee,jelly_fish,3,-3,1,0,
6305786.0,16,2038.0,jelly_fish,computer,-2,2,0,1,
6305786.0,17,6738.0,robot,human,-2,2,0,1,
6305786.0,18,4909.0,virus,computer,1,-1,1,0,
6305786.0,19,5356.0,jelly_fish,robot,1,-1,1,0,
6305786.0,20,2851.0,chimpanzee,artificial_intelligence,2,-2,1,0,
6305786.0,21,2252.0,chimpanzee,rock,2,-2,1,0,
6305786.0,22,3808.0,jelly_fish,autonomous_car,-1,1,0,1,
6305786.0,23,2630.0,artificial_intelligence,god,-2,2,0,1,
6305786.0,24,6475.0,god,rock,2,-2,1,0,
6305786.0,25,1902.0,jelly_fish,god,-2,2,0,1,
6305786.0,26,5517.0,robot,autonomous_car,-2,2,0,1,
6305786.0,27,2926.0,virus,autonomous_car,1,-1,1,0,
6305786.0,28,2529.0,chimpanzee,virus,1,-1,1,0,
6305786.0,29,3802.0,virus,artificial_intelligence,1,-1,1,0,
6305786.0,30,2264.0,chimpanzee,computer,1,-1,1,0,
6305786.0,31,2219.0,artificial_intelligence,autonomous_car,1,-1,1,0,
6305786.0,32,2989.0,jelly_fish,human,-2,2,0,1,
6305786.0,33,2100.0,artificial_intelligence,computer,1,-1,1,0,
6305786.0,34,6022.0,virus,rock,2,-2,1,0,
6305786.0,35,2553.0,human,god,-2,2,0,1,
6305786.0,36,10862.0,robot,rock,2,-2,1,0,
6305786.0,37,6757.0,virus,robot,1,-1,1,0,
6305786.0,38,2357.0,jelly_fish,virus,-1,1,0,1,
6305786.0,39,2761.0,robot,god,-2,2,0,1,
6305786.0,40,2174.0,rock,autonomous_car,-2,2,0,1,
6305786.0,41,2765.0,robot,computer,-1,1,0,1,
6305786.0,42,3395.0,human,rock,3,-3,1,0,
6305786.0,43,3064.0,virus,god,-2,2,0,1,
6305786.0,44,4756.0,jelly_fish,artificial_intelligence,-1,1,0,1,
6305794.0,0,18643.799999713898,jelly_fish,human,-2,2,0,1,
6305794.0,1,7419.300000190735,jelly_fish,autonomous_car,3,-3,1,0,
6305794.0,2,7845.199999809265,virus,artificial_intelligence,2,-2,1,0,
6305794.0,3,3932.89999961853,robot,god,2,-2,1,0,
6305794.0,4,8532.900000095367,chimpanzee,virus,-1,1,0,1,
6305794.0,5,7764.099999904633,rock,computer,-1,1,0,1,
6305794.0,6,6992.0,virus,rock,3,-3,1,0,
6305794.0,7,3032.9000000953674,robot,human,-3,3,0,1,
6305794.0,8,2593.0,autonomous_car,computer,-2,2,0,1,
6305794.0,9,3021.5,virus,robot,2,-2,1,0,
6305794.0,10,5881.599999904633,chimpanzee,computer,1,-1,1,0,
6305794.0,11,2993.7000002861023,virus,human,-2,2,0,1,
6305794.0,12,3685.199999809265,artificial_intelligence,autonomous_car,2,-2,1,0,
6305794.0,13,2863.9000000953674,chimpanzee,rock,2,-2,1,0,
6305794.0,14,3054.4000000953674,chimpanzee,human,-2,2,0,1,
6305794.0,15,4799.099999904633,artificial_intelligence,god,2,-2,1,0,
6305794.0,16,3290.300000190735,rock,autonomous_car,-1,1,0,1,
6305794.0,17,2740.7000002861023,robot,computer,-1,1,0,1,
6305794.0,18,4220.599999904633,jelly_fish,god,1,-1,1,0,
6305794.0,19,3751.900000095368,robot,rock,1,-1,1,0,
6305794.0,20,2581.099999904633,god,rock,-1,1,0,1,
6305794.0,21,3139.699999809265,robot,autonomous_car,1,-1,1,0,
6305794.0,22,2525.099999904633,artificial_intelligence,human,-2,2,0,1,
6305794.0,23,3415.099999904633,god,computer,-1,1,0,1,
6305794.0,24,3007.2999997138977,chimpanzee,artificial_intelligence,2,-2,1,0,
6305794.0,25,2338.0,human,rock,2,-2,1,0,
6305794.0,26,3158.4000000953674,god,autonomous_car,-1,1,0,1,
6305794.0,27,3015.3999996185303,artificial_intelligence,computer,2,-2,1,0,
6305794.0,28,2306.0,virus,god,3,-3,1,0,
6305794.0,29,2815.4000000953674,artificial_intelligence,rock,1,-1,1,0,
6305794.0,30,4594.700000286102,jelly_fish,artificial_intelligence,1,-1,1,0,
6305794.0,31,2009.0,jelly_fish,rock,1,-1,1,0,
6305794.0,32,2940.4000000953674,jelly_fish,computer,2,-2,1,0,
6305794.0,33,2717.5,chimpanzee,jelly_fish,1,-1,1,0,
6305794.0,34,3373.2999997138977,jelly_fish,virus,-2,2,0,1,
6305794.0,35,3761.800000190735,human,autonomous_car,2,-2,1,0,
6305794.0,36,2300.2000002861023,human,computer,3,-3,1,0,
6305794.0,37,2495.300000190735,robot,artificial_intelligence,-1,1,0,1,
6305794.0,38,2415.0,virus,autonomous_car,2,-2,1,0,
6305794.0,39,2777.4000000953674,chimpanzee,robot,2,-2,1,0,
6305794.0,40,2082.699999809265,jelly_fish,robot,2,-2,1,0,
6305794.0,41,2023.199999809265,virus,computer,2,-2,1,0,
6305794.0,42,2575.5,chimpanzee,autonomous_car,2,-2,1,0,
6305794.0,43,2546.7999997138977,chimpanzee,god,2,-2,1,0,
6305794.0,44,2417.0,human,god,3,-3,1,0,
6305793.0,0,44539.29999995232,robot,god,1,-1,1,0,
6305793.0,1,22325.400000035763,autonomous_car,computer,-2,2,0,1,
6305793.0,2,6447.199999988079,virus,robot,-2,2,0,1,
6305793.0,3,6497.300000011921,god,rock,3,-3,1,0,
6305793.0,4,8230.700000047684,human,computer,-2,2,0,1,
6305793.0,5,5744.300000011921,jelly_fish,autonomous_car,-3,3,0,1,
6305793.0,6,15961.19999998808,jelly_fish,virus,-2,2,0,1,
6305793.0,7,5472.0,robot,rock,3,-3,1,0,
6305793.0,8,5307.0,robot,autonomous_car,-2,2,0,1,
6305793.0,9,9643.80000001192,virus,human,-2,2,0,1,
6305793.0,10,4405.600000023842,robot,human,2,-2,1,0,
6305793.0,11,5619.199999988079,virus,computer,-2,2,0,1,
6305793.0,12,6119.099999964237,virus,artificial_intelligence,-2,2,0,1,
6305793.0,13,5739.900000035763,robot,computer,-2,2,0,1,
