Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
11,1642616671870,19/01/2022 18:24:31,1642616671348,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,religiosity,6
12,1642616671870,19/01/2022 18:24:31,1642616671348,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,END QUESTIONNAIRE,27525
1,1642616688531,19/01/2022 18:24:48,1642616687909,1,19/01/2022 19:24:47,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616732789,19/01/2022 18:25:32,1642616732179,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,Sex,Male
3,1642616732974,19/01/2022 18:25:32,1642616732184,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,Sex-quantised,2
4,1642616732974,19/01/2022 18:25:32,1642616732185,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,Sex-text,
5,1642616732974,19/01/2022 18:25:32,1642616732186,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,age,23
6,1642616732974,19/01/2022 18:25:32,1642616732187,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616732974,19/01/2022 18:25:32,1642616732188,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,academic-quantised,4
8,1642616732974,19/01/2022 18:25:32,1642616732189,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,revenue,$50 000 - $69 999
9,1642616732974,19/01/2022 18:25:32,1642616732189,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,revenue-quantised,5
10,1642616732974,19/01/2022 18:25:32,1642616732191,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,politics,16
11,1642616732974,19/01/2022 18:25:32,1642616732192,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,religiosity,8
12,1642616732974,19/01/2022 18:25:32,1642616732193,1,19/01/2022 19:25:32,70408,19,questionnaire-sgay,,18653528,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,computer,Desktop or Laptop,Linux x86_64,Chrome 96.0.4664.92,640x360,980x429,,Demographics,5,No,END QUESTIONNAIRE,44284
1,1642616691221,19/01/2022 18:24:51,1642616691140,2,19/01/2022 20:24:51,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x754,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616732849,19/01/2022 18:25:32,1642616732806,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex,Male
3,1642616732943,19/01/2022 18:25:32,1642616732809,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex-quantised,2
4,1642616732943,19/01/2022 18:25:32,1642616732810,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex-text,
5,1642616732943,19/01/2022 18:25:32,1642616732810,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,age,25
6,1642616732943,19/01/2022 18:25:32,1642616732811,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,academic,High school graduate
7,1642616732943,19/01/2022 18:25:32,1642616732811,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,academic-quantised,2
8,1642616732943,19/01/2022 18:25:32,1642616732812,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,revenue,Less that $10 000
9,1642616732943,19/01/2022 18:25:32,1642616732813,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,revenue-quantised,1
10,1642616732943,19/01/2022 18:25:32,1642616732813,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,politics,75
11,1642616732943,19/01/2022 18:25:32,1642616732815,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,religiosity,70
12,1642616732943,19/01/2022 18:25:32,1642616732816,2,19/01/2022 20:25:32,70408,19,questionnaire-sgay,,18653530,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,END QUESTIONNAIRE,41676
1,1642616699243,19/01/2022 18:24:59,1642616699075,-5,19/01/2022 13:24:59,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616735318,19/01/2022 18:25:35,1642616735209,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,Sex,Female
3,1642616735461,19/01/2022 18:25:35,1642616735211,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,Sex-quantised,1
4,1642616735461,19/01/2022 18:25:35,1642616735211,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,Sex-text,
5,1642616735461,19/01/2022 18:25:35,1642616735212,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,age,20
6,1642616735461,19/01/2022 18:25:35,1642616735212,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,academic,Some college but no degree
7,1642616735461,19/01/2022 18:25:35,1642616735212,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,academic-quantised,3
8,1642616735461,19/01/2022 18:25:35,1642616735213,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,revenue,$100 000 - $149 999
9,1642616735461,19/01/2022 18:25:35,1642616735213,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,revenue-quantised,7
10,1642616735461,19/01/2022 18:25:35,1642616735213,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,politics,5
11,1642616735461,19/01/2022 18:25:35,1642616735213,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,religiosity,18
12,1642616735461,19/01/2022 18:25:35,1642616735213,-5,19/01/2022 13:25:35,70408,19,questionnaire-sgay,,18653536,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Demographics,5,No,END QUESTIONNAIRE,36138
1,1642616711433,19/01/2022 18:25:11,1642616709969,0,19/01/2022 18:25:09,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x937,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616757991,19/01/2022 18:25:57,1642616756559,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex,Male
3,1642616758091,19/01/2022 18:25:58,1642616756560,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex-quantised,2
4,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex-text,
5,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,age,21
6,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,academic-quantised,4
8,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,revenue-quantised,2
10,1642616758091,19/01/2022 18:25:58,1642616756561,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,politics,19
11,1642616758091,19/01/2022 18:25:58,1642616756562,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,religiosity,0
12,1642616758091,19/01/2022 18:25:58,1642616756562,0,19/01/2022 18:25:56,70408,19,questionnaire-sgay,,18653542,5ed91f1e9c985546085a116f,5521566,,complete,,61e85580a5e3a77eb4e0121d,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,END QUESTIONNAIRE,46593
1,1642616713810,19/01/2022 18:25:13,1642616713404,-7,19/01/2022 11:25:13,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x657,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616761671,19/01/2022 18:26:01,1642616761315,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex,Male
3,1642616761918,19/01/2022 18:26:01,1642616761317,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex-quantised,2
4,1642616761918,19/01/2022 18:26:01,1642616761317,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex-text,
5,1642616761918,19/01/2022 18:26:01,1642616761317,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,age,27
6,1642616761918,19/01/2022 18:26:01,1642616761318,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,academic,Master's degree (5+)
7,1642616761918,19/01/2022 18:26:01,1642616761318,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,academic-quantised,5
8,1642616761918,19/01/2022 18:26:01,1642616761318,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616761918,19/01/2022 18:26:01,1642616761318,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,revenue-quantised,2
10,1642616761918,19/01/2022 18:26:01,1642616761319,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,politics,17
11,1642616761918,19/01/2022 18:26:01,1642616761319,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,religiosity,51
12,1642616761918,19/01/2022 18:26:01,1642616761319,-7,19/01/2022 11:26:01,70408,19,questionnaire-sgay,,18653543,613a639002c088d7e68b80a9,5521561,,complete,,61e8556af42386089beadfaf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,END QUESTIONNAIRE,47915
1,1642616741488,19/01/2022 18:25:41,1642616739805,0,19/01/2022 18:25:39,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x941,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616767607,19/01/2022 18:26:07,1642616765958,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,Sex,Female
3,1642616767711,19/01/2022 18:26:07,1642616765960,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,Sex-quantised,1
4,1642616767711,19/01/2022 18:26:07,1642616765960,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,Sex-text,
5,1642616767711,19/01/2022 18:26:07,1642616765960,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,age,48
6,1642616767711,19/01/2022 18:26:07,1642616765960,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,academic,High school graduate
7,1642616767711,19/01/2022 18:26:07,1642616765960,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,academic-quantised,2
8,1642616767711,19/01/2022 18:26:07,1642616765961,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616767711,19/01/2022 18:26:07,1642616765961,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,revenue-quantised,2
10,1642616767711,19/01/2022 18:26:07,1642616765961,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,politics,56
11,1642616767711,19/01/2022 18:26:07,1642616765961,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,religiosity,64
12,1642616767711,19/01/2022 18:26:07,1642616765962,0,19/01/2022 18:26:05,70408,19,questionnaire-sgay,,18653562,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Demographics,5,No,END QUESTIONNAIRE,26156
1,1642616747214,19/01/2022 18:25:47,1642616747991,0,19/01/2022 18:25:47,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1280x577,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616776104,19/01/2022 18:26:16,1642616776906,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,Sex,Female
3,1642616776192,19/01/2022 18:26:16,1642616776908,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,Sex-quantised,1
4,1642616776192,19/01/2022 18:26:16,1642616776908,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,Sex-text,
5,1642616776192,19/01/2022 18:26:16,1642616776908,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,age,21
6,1642616776192,19/01/2022 18:26:16,1642616776908,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,academic,Some college but no degree
7,1642616776192,19/01/2022 18:26:16,1642616776908,0,19/01/2022 18:26:16,70408,19,questionnaire-sgay,,18653565,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Demographics,5,No,academic-quantised,3
