part_id,word,robot,rock,artificial_intelligence,chimpanzee,jelly_fish,virus,human,god,autonomous_car,computer
6265241.0,computer,4485.0,2670.0,8773.0,7713.0,2756.0,4566.0,7339.0,5433.0,4507.0,
6265251.0,robot,,7627.0,2730.0,2950.0,5061.0,2804.0,2984.0,3084.0,14155.0,2612.0
6265251.0,rock,7627.0,,2853.0,2263.0,2485.0,2583.0,2709.0,6298.0,4099.0,5870.0
6265251.0,artificial_intelligence,2730.0,2853.0,,2280.0,2162.0,3237.0,5272.0,3998.0,3233.0,5123.0
6265251.0,chimpanzee,2950.0,2263.0,2280.0,,3248.0,4548.0,6293.0,2959.0,11171.0,4170.0
6265251.0,jelly_fish,5061.0,2485.0,2162.0,3248.0,,3080.0,5397.0,2242.0,2621.0,4205.0
6265251.0,virus,2804.0,2583.0,3237.0,4548.0,3080.0,,3416.0,2198.0,2653.0,3486.0
6265251.0,human,2984.0,2709.0,5272.0,6293.0,5397.0,3416.0,,3506.0,2625.0,2678.0
6265251.0,god,3084.0,6298.0,3998.0,2959.0,2242.0,2198.0,3506.0,,3212.0,3574.0
6265251.0,autonomous_car,14155.0,4099.0,3233.0,11171.0,2621.0,2653.0,2625.0,3212.0,,9597.0
6265251.0,computer,2612.0,5870.0,5123.0,4170.0,4205.0,3486.0,2678.0,3574.0,9597.0,
6265253.0,robot,,3813.599999904633,3523.6999999284744,6568.0,2089.0,2407.0,4332.300000071526,5645.300000071526,6259.299999952316,3056.700000047684
6265253.0,rock,3813.599999904633,,1995.700000047684,2247.5,5067.799999952316,7502.299999952316,2224.8000000715256,2017.4000000953677,2385.600000023842,3840.100000023842
6265253.0,artificial_intelligence,3523.6999999284744,1995.700000047684,,3886.100000023842,14778.700000047684,2160.0,3514.200000047684,1587.899999976158,4253.600000023842,8485.700000047684
6265253.0,chimpanzee,6568.0,2247.5,3886.100000023842,,2006.6000000238416,3040.100000023842,2622.0,2716.599999904633,10583.699999928474,3139.399999976158
6265253.0,jelly_fish,2089.0,5067.799999952316,14778.700000047684,2006.6000000238416,,20849.60000002384,1884.2999999523165,4475.099999904633,15442.600000023842,3364.200000047684
6265253.0,virus,2407.0,7502.299999952316,2160.0,3040.100000023842,20849.60000002384,,2100.5,2119.0,11561.300000071526,9996.399999976158
6265253.0,human,4332.300000071526,2224.8000000715256,3514.200000047684,2622.0,1884.2999999523165,2100.5,,2755.099999904633,2076.2999999523163,4341.0
6265253.0,god,5645.300000071526,2017.4000000953677,1587.899999976158,2716.599999904633,4475.099999904633,2119.0,2755.099999904633,,4590.399999976158,3253.5
6265253.0,autonomous_car,6259.299999952316,2385.600000023842,4253.600000023842,10583.699999928474,15442.600000023842,11561.300000071526,2076.2999999523163,4590.399999976158,,2511.200000047684
6265253.0,computer,3056.700000047684,3840.100000023842,8485.700000047684,3139.399999976158,3364.200000047684,9996.399999976158,4341.0,3253.5,2511.200000047684,
6265244.0,robot,,4167.600000023842,7925.099999964237,11314.69999998808,5434.0,3532.399999976158,22739.5,2758.300000011921,3197.800000011921,2415.600000023842
6265244.0,rock,4167.600000023842,,4132.199999988079,2191.100000023842,3073.5,5147.899999976158,2267.800000011921,5938.400000035763,5335.899999976158,2455.899999976158
6265244.0,artificial_intelligence,7925.099999964237,4132.199999988079,,11128.600000023842,2319.400000035763,2496.099999964237,5085.199999988079,6191.199999988079,2766.599999964237,2644.300000011921
6265244.0,chimpanzee,11314.69999998808,2191.100000023842,11128.600000023842,,3476.199999988079,4950.599999964237,4223.600000023842,2451.199999988079,4540.700000047684,7928.5
6265244.0,jelly_fish,5434.0,3073.5,2319.400000035763,3476.199999988079,,6751.899999976158,2315.600000023842,3879.5,5750.699999988079,3940.300000011921
6265244.0,virus,3532.399999976158,5147.899999976158,2496.099999964237,4950.599999964237,6751.899999976158,,4052.400000035763,24097.700000047684,5860.199999988079,2921.899999976158
6265244.0,human,22739.5,2267.800000011921,5085.199999988079,4223.600000023842,2315.600000023842,4052.400000035763,,2433.5,3384.800000011921,9913.599999964235
6265244.0,god,2758.300000011921,5938.400000035763,6191.199999988079,2451.199999988079,3879.5,24097.700000047684,2433.5,,20356.900000035763,4471.900000035763
6265244.0,autonomous_car,3197.800000011921,5335.899999976158,2766.599999964237,4540.700000047684,5750.699999988079,5860.199999988079,3384.800000011921,20356.900000035763,,4502.900000035763
6265244.0,computer,2415.600000023842,2455.899999976158,2644.300000011921,7928.5,3940.300000011921,2921.899999976158,9913.599999964235,4471.900000035763,4502.900000035763,
6265257.0,robot,,2016.4000000953677,2705.200000047684,8873.400000095367,1556.2999999523165,3239.2999999523163,2205.5,2539.5,2246.7999999523163,7301.299999952316
6265257.0,rock,2016.4000000953677,,4072.599999904633,1871.200000047684,1673.2000000476835,3046.0,2100.100000143051,4207.0,2155.700000047684,1640.0
6265257.0,artificial_intelligence,2705.200000047684,4072.599999904633,,1519.1000001430511,2152.700000047684,1647.9000000953674,2444.5,1528.2000000476835,1849.5,1909.200000047684
6265257.0,chimpanzee,8873.400000095367,1871.200000047684,1519.1000001430511,,2404.800000190735,1901.3999998569489,3688.099999904633,2090.5,1376.6000001430511,1464.0999999046326
6265257.0,jelly_fish,1556.2999999523165,1673.2000000476835,2152.700000047684,2404.800000190735,,3161.4000000953674,1585.2999999523165,4185.899999856949,3178.399999856949,3627.5
6265257.0,virus,3239.2999999523163,3046.0,1647.9000000953674,1901.3999998569489,3161.4000000953674,,2147.100000143051,2588.7999999523163,3606.400000095368,1509.3999998569489
6265257.0,human,2205.5,2100.100000143051,2444.5,3688.099999904633,1585.2999999523165,2147.100000143051,,2596.800000190735,2611.199999809265,1696.5999999046326
6265257.0,god,2539.5,4207.0,1528.2000000476835,2090.5,4185.899999856949,2588.7999999523163,2596.800000190735,,1371.7000000476835,2287.099999904633
6265257.0,autonomous_car,2246.7999999523163,2155.700000047684,1849.5,1376.6000001430511,3178.399999856949,3606.400000095368,2611.199999809265,1371.7000000476835,,2259.2999999523163
6265257.0,computer,7301.299999952316,1640.0,1909.200000047684,1464.0999999046326,3627.5,1509.3999998569489,1696.5999999046326,2287.099999904633,2259.2999999523163,
6265256.0,robot,,6583.09999999404,3349.4000000059605,5308.9000000059605,4494.300000011921,2494.800000011921,2579.9000000059605,3834.299999982119,10386.09999999404,10247.0
6265256.0,rock,6583.09999999404,,4922.300000011921,7259.90000000596,8503.199999988079,2442.199999988079,2929.4000000059605,4704.199999988079,3191.0,3442.699999988079
6265256.0,artificial_intelligence,3349.4000000059605,4922.300000011921,,2627.399999976158,11077.100000023842,2143.7999999821186,4636.300000011921,4132.5,3198.399999976158,3722.800000011921
6265256.0,chimpanzee,5308.9000000059605,7259.90000000596,2627.399999976158,,3083.5999999940395,3472.0999999940395,3352.5,5313.5,4219.699999988079,3254.300000011921
6265256.0,jelly_fish,4494.300000011921,8503.199999988079,11077.100000023842,3083.5999999940395,,3281.9000000059605,3373.2000000178814,3860.699999988079,4838.09999999404,4896.9000000059605
6265256.0,virus,2494.800000011921,2442.199999988079,2143.7999999821186,3472.0999999940395,3281.9000000059605,,5506.0,4159.699999988079,2972.0,3172.5
6265256.0,human,2579.9000000059605,2929.4000000059605,4636.300000011921,3352.5,3373.2000000178814,5506.0,,2593.0,3391.300000011921,5200.199999988079
6265256.0,god,3834.299999982119,4704.199999988079,4132.5,5313.5,3860.699999988079,4159.699999988079,2593.0,,4107.699999988079,3071.4000000059605
6265256.0,autonomous_car,10386.09999999404,3191.0,3198.399999976158,4219.699999988079,4838.09999999404,2972.0,3391.300000011921,4107.699999988079,,5490.800000011921
6265256.0,computer,10247.0,3442.699999988079,3722.800000011921,3254.300000011921,4896.9000000059605,3172.5,5200.199999988079,3071.4000000059605,5490.800000011921,
6265250.0,robot,,2894.399999999907,2351.0,2744.699999999953,3329.5,3292.600000000093,5910.600000000093,5145.699999999953,4429.4000000003725,3847.300000000047
6265250.0,rock,2894.399999999907,,3813.90000000014,2950.3000000002794,3228.8000000002794,2719.600000000093,3104.100000000093,3534.100000000093,5991.0,2568.199999999953
6265250.0,artificial_intelligence,2351.0,3813.90000000014,,3236.100000000093,10020.800000000048,2566.3000000000466,2680.2000000001863,3101.600000000093,2664.5,3487.399999999907
6265250.0,chimpanzee,2744.699999999953,2950.3000000002794,3236.100000000093,,3133.399999999907,3864.300000000047,4617.59999999986,15453.199999999952,3558.6999999997206,5243.0
6265250.0,jelly_fish,3329.5,3228.8000000002794,10020.800000000048,3133.399999999907,,2384.2999999998137,3152.399999999907,2681.0999999998603,2902.5999999998603,3213.199999999953
6265250.0,virus,3292.600000000093,2719.600000000093,2566.3000000000466,3864.300000000047,2384.2999999998137,,3080.2000000001863,3633.899999999907,6268.200000000186,2859.699999999953
6265250.0,human,5910.600000000093,3104.100000000093,2680.2000000001863,4617.59999999986,3152.399999999907,3080.2000000001863,,5683.200000000186,4330.300000000047,3894.90000000014
6265250.0,god,5145.699999999953,3534.100000000093,3101.600000000093,15453.199999999952,2681.0999999998603,3633.899999999907,5683.200000000186,,5021.100000000093,3502.899999999907
6265250.0,autonomous_car,4429.4000000003725,5991.0,2664.5,3558.6999999997206,2902.5999999998603,6268.200000000186,4330.300000000047,5021.100000000093,,3139.5
6265250.0,computer,3847.300000000047,2568.199999999953,3487.399999999907,5243.0,3213.199999999953,2859.699999999953,3894.90000000014,3502.899999999907,3139.5,
6265260.0,robot,,7219.799999952316,2791.099999904633,3227.899999976158,3211.5,4027.200000047684,9227.200000047684,2657.700000047684,1880.4000000953677,6035.5
6265260.0,rock,7219.799999952316,,3744.299999952316,6794.600000023842,2889.600000023842,2977.200000047684,9725.200000047684,2575.2999999523163,5520.200000047684,3052.600000023842
6265260.0,artificial_intelligence,2791.099999904633,3744.299999952316,,2152.9000000953674,2528.3000000715256,4153.399999976158,7698.300000071526,3049.600000023842,8081.0,2894.100000023842
6265260.0,chimpanzee,3227.899999976158,6794.600000023842,2152.9000000953674,,4317.5,4097.899999976158,3529.899999976158,3043.599999904633,2084.2999999523163,2601.099999904633
6265260.0,jelly_fish,3211.5,2889.600000023842,2528.3000000715256,4317.5,,2649.6999999284744,10554.200000047684,6239.100000023842,2811.200000047684,2298.2999999523163
6265260.0,virus,4027.200000047684,2977.200000047684,4153.399999976158,4097.899999976158,2649.6999999284744,,2797.0,3674.799999952316,7913.199999928474,2649.600000023842
6265260.0,human,9227.200000047684,9725.200000047684,7698.300000071526,3529.899999976158,10554.200000047684,2797.0,,2508.4000000953674,3713.8000000715256,5668.5
6265260.0,god,2657.700000047684,2575.2999999523163,3049.600000023842,3043.599999904633,6239.100000023842,3674.799999952316,2508.4000000953674,,6705.0,3223.9000000953674
6265260.0,autonomous_car,1880.4000000953677,5520.200000047684,8081.0,2084.2999999523163,2811.200000047684,7913.199999928474,3713.8000000715256,6705.0,,5790.100000023842
6265260.0,computer,6035.5,3052.600000023842,2894.100000023842,2601.099999904633,2298.2999999523163,2649.600000023842,5668.5,3223.9000000953674,5790.100000023842,
6265266.0,robot,,3440.099999997765,4039.300000000745,3355.70000000298,3039.599999997765,3220.400000002235,6261.300000000745,2928.29999999702,6370.5,8070.599999997765
6265266.0,rock,3440.099999997765,,3669.199999999255,3005.699999999255,11118.800000000743,6209.800000000745,3301.400000002235,3962.199999999255,3826.800000000745,4375.699999999255
6265266.0,artificial_intelligence,4039.300000000745,3669.199999999255,,7022.60000000149,4463.099999997765,5956.300000000745,5000.300000000745,3112.300000000745,4861.70000000298,3786.79999999702
6265266.0,chimpanzee,3355.70000000298,3005.699999999255,7022.60000000149,,3812.199999999255,5534.099999997765,6905.300000000745,5472.699999999255,4076.60000000149,2501.0
6265266.0,jelly_fish,3039.599999997765,11118.800000000743,4463.099999997765,3812.199999999255,,5459.699999999255,5866.300000000745,5710.699999999255,7836.5,4013.699999999255
6265266.0,virus,3220.400000002235,6209.800000000745,5956.300000000745,5534.099999997765,5459.699999999255,,3479.099999997765,6956.79999999702,10620.800000000743,7517.39999999851
6265266.0,human,6261.300000000745,3301.400000002235,5000.300000000745,6905.300000000745,5866.300000000745,3479.099999997765,,3877.099999997765,3914.79999999702,7719.29999999702
6265266.0,god,2928.29999999702,3962.199999999255,3112.300000000745,5472.699999999255,5710.699999999255,6956.79999999702,3877.099999997765,,2647.5,12499.20000000298
6265266.0,autonomous_car,6370.5,3826.800000000745,4861.70000000298,4076.60000000149,7836.5,10620.800000000743,3914.79999999702,2647.5,,6553.60000000149
6265266.0,computer,8070.599999997765,4375.699999999255,3786.79999999702,2501.0,4013.699999999255,7517.39999999851,7719.29999999702,12499.20000000298,6553.60000000149,
6265223.0,robot,,3957.400000000373,8093.5,5172.199999999255,5754.0,5941.0,6229.099999999628,7416.400000000372,4131.0,4358.9000000003725
6265223.0,rock,3957.400000000373,,4086.400000000373,3892.800000000745,3413.5,35216.5,3742.0,4077.300000000745,5323.5,3411.800000000745
6265223.0,artificial_intelligence,8093.5,4086.400000000373,,4543.299999998882,8281.199999999255,3142.9000000003725,4348.9000000003725,4658.0,4507.199999999255,4800.099999999628
6265223.0,chimpanzee,5172.199999999255,3892.800000000745,4543.299999998882,,3708.800000000745,4389.299999998882,6865.099999999628,3454.0999999996275,6188.9000000003725,3679.300000000745
6265223.0,jelly_fish,5754.0,3413.5,8281.199999999255,3708.800000000745,,4317.200000001118,5598.799999998882,4032.7000000011176,6034.39999999851,3252.800000000745
6265223.0,virus,5941.0,35216.5,3142.9000000003725,4389.299999998882,4317.200000001118,,3702.099999999628,5136.700000001118,9629.0,13805.599999999627
6265223.0,human,6229.099999999628,3742.0,4348.9000000003725,6865.099999999628,5598.799999998882,3702.099999999628,,4379.699999999255,5504.599999999628,3526.2999999988824
6265223.0,god,7416.400000000372,4077.300000000745,4658.0,3454.0999999996275,4032.7000000011176,5136.700000001118,4379.699999999255,,5269.9000000003725,3258.0999999996275
6265223.0,autonomous_car,4131.0,5323.5,4507.199999999255,6188.9000000003725,6034.39999999851,9629.0,5504.599999999628,5269.9000000003725,,5135.9000000003725
6265223.0,computer,4358.9000000003725,3411.800000000745,4800.099999999628,3679.300000000745,3252.800000000745,13805.599999999627,3526.2999999988824,3258.0999999996275,5135.9000000003725,
6265262.0,robot,,8217.300000011921,9330.59999999404,6163.5,3237.7000000178814,7220.800000011921,6072.199999988079,9613.79999998212,11939.80000001192,21746.79999998212
6265262.0,rock,8217.300000011921,,3977.600000023842,8966.90000000596,7661.300000011921,26236.29999998212,5318.199999988079,5671.199999988079,9436.69999998808,4433.4000000059605
6265262.0,artificial_intelligence,9330.59999999404,3977.600000023842,,12577.79999998212,5465.4000000059605,7382.799999982119,19573.30000001192,13175.600000023842,4082.800000011921,7094.5
6265262.0,chimpanzee,6163.5,8966.90000000596,12577.79999998212,,9389.19999998808,23591.90000000596,8455.799999982119,13217.09999999404,7068.899999976158,4387.0
6265262.0,jelly_fish,3237.7000000178814,7661.300000011921,5465.4000000059605,9389.19999998808,,7935.599999994039,6946.09999999404,5949.4000000059605,6779.0,3160.9000000059605
6265262.0,virus,7220.800000011921,26236.29999998212,7382.799999982119,23591.90000000596,7935.599999994039,,7545.40000000596,14380.80000001192,9523.09999999404,11459.20000001788
6265262.0,human,6072.199999988079,5318.199999988079,19573.30000001192,8455.799999982119,6946.09999999404,7545.40000000596,,15856.09999999404,10266.30000001192,10117.40000000596
6265262.0,god,9613.79999998212,5671.199999988079,13175.600000023842,13217.09999999404,5949.4000000059605,14380.80000001192,15856.09999999404,,10565.30000001192,13119.40000000596
6265262.0,autonomous_car,11939.80000001192,9436.69999998808,4082.800000011921,7068.899999976158,6779.0,9523.09999999404,10266.30000001192,10565.30000001192,,4924.4000000059605
6265262.0,computer,21746.79999998212,4433.4000000059605,7094.5,4387.0,3160.9000000059605,11459.20000001788,10117.40000000596,13119.40000000596,4924.4000000059605,
6265243.0,robot,,4927.59999999404,7523.0,4886.4000000059605,7135.79999999702,4839.70000000298,6206.09999999404,7649.29999999702,9049.40000000596,9879.29999999702
6265243.0,rock,4927.59999999404,,7540.79999999702,5792.59999999404,5459.100000008941,4130.5,4657.09999999404,6609.0,4719.4000000059605,4263.29999999702
6265243.0,artificial_intelligence,7523.0,7540.79999999702,,7054.79999999702,4586.79999999702,4306.79999999702,21395.5,4066.79999999702,3981.0,5370.79999999702
6265243.0,chimpanzee,4886.4000000059605,5792.59999999404,7054.79999999702,,4682.59999999404,7299.5,4785.600000008941,3215.5,16060.89999999106,3824.900000005961
6265243.0,jelly_fish,7135.79999999702,5459.100000008941,4586.79999999702,4682.59999999404,,4624.899999991059,39144.20000000298,3983.6000000089407,9592.60000000894,4446.9000000059605
6265243.0,virus,4839.70000000298,4130.5,4306.79999999702,7299.5,4624.899999991059,,12191.89999999106,6472.300000011921,7965.300000011921,9503.70000000298
6265243.0,human,6206.09999999404,4657.09999999404,21395.5,4785.600000008941,39144.20000000298,12191.89999999106,,10808.60000000894,7343.699999988079,8588.59999999404
6265243.0,god,7649.29999999702,6609.0,4066.79999999702,3215.5,3983.6000000089407,6472.300000011921,10808.60000000894,,3817.699999988079,5283.9000000059605
6265243.0,autonomous_car,9049.40000000596,4719.4000000059605,3981.0,16060.89999999106,9592.60000000894,7965.300000011921,7343.699999988079,3817.699999988079,,6252.100000008941
6265243.0,computer,9879.29999999702,4263.29999999702,5370.79999999702,3824.900000005961,4446.9000000059605,9503.70000000298,8588.59999999404,5283.9000000059605,6252.100000008941,
6265264.0,robot,,3951.599999999628,4306.60000000149,5223.199999999255,2953.699999999255,4493.099999999628,2577.199999999255,2915.10000000149,6286.60000000149,4002.800000000745
6265264.0,rock,3951.599999999628,,94410.70000000112,2665.300000000745,25297.39999999851,3541.5999999996275,2891.2999999988824,7448.900000000372,3605.2999999988815,2408.5
6265264.0,artificial_intelligence,4306.60000000149,94410.70000000112,,4885.0,2849.0999999996275,12692.699999999257,2840.800000000745,3391.5999999996275,3228.699999999255,4255.099999999628
6265264.0,chimpanzee,5223.199999999255,2665.300000000745,4885.0,,2687.0,6709.0,3470.39999999851,17462.300000000745,8342.5,2996.199999999255
6265264.0,jelly_fish,2953.699999999255,25297.39999999851,2849.0999999996275,2687.0,,2726.9000000003725,2774.4000000003725,18743.0,3972.599999999628,3025.2999999988824
6265264.0,virus,4493.099999999628,3541.5999999996275,12692.699999999257,6709.0,2726.9000000003725,,5918.799999998882,4595.199999999255,5132.299999998882,2732.2000000011176
6265264.0,human,2577.199999999255,2891.2999999988824,2840.800000000745,3470.39999999851,2774.4000000003725,5918.799999998882,,3456.699999999255,2638.2999999988824,2710.5999999996275
6265264.0,god,2915.10000000149,7448.900000000372,3391.5999999996275,17462.300000000745,18743.0,4595.199999999255,3456.699999999255,,4020.900000000373,5327.300000000745
6265264.0,autonomous_car,6286.60000000149,3605.2999999988815,3228.699999999255,8342.5,3972.599999999628,5132.299999998882,2638.2999999988824,4020.900000000373,,6697.4000000003725
6265264.0,computer,4002.800000000745,2408.5,4255.099999999628,2996.199999999255,3025.2999999988824,2732.2000000011176,2710.5999999996275,5327.300000000745,6697.4000000003725,
6265261.0,robot,,5869.900000002235,8191.60000000149,5618.5,3582.199999999255,3544.70000000298,5957.099999997765,2700.10000000149,18067.5,7704.699999999255
6265261.0,rock,5869.900000002235,,5147.400000002235,6558.099999997765,3919.800000000745,4320.20000000298,2681.89999999851,8486.89999999851,2955.800000000745,2909.10000000149
6265261.0,artificial_intelligence,8191.60000000149,5147.400000002235,,4693.0,6380.800000000745,12119.599999997765,6108.199999999255,2363.5,5712.10000000149,14940.39999999851
6265261.0,chimpanzee,5618.5,6558.099999997765,4693.0,,3487.800000000745,4118.89999999851,2478.099999997765,2792.5,3620.29999999702,18961.60000000149
6265261.0,jelly_fish,3582.199999999255,3919.800000000745,6380.800000000745,3487.800000000745,,2218.800000000745,4806.800000000745,3277.89999999851,3484.79999999702,7084.39999999851
6265261.0,virus,3544.70000000298,4320.20000000298,12119.599999997765,4118.89999999851,2218.800000000745,,8359.89999999851,3783.5,6151.60000000149,25740.400000002235
6265261.0,human,5957.099999997765,2681.89999999851,6108.199999999255,2478.099999997765,4806.800000000745,8359.89999999851,,3150.10000000149,7101.10000000149,16943.199999999255
6265261.0,god,2700.10000000149,8486.89999999851,2363.5,2792.5,3277.89999999851,3783.5,3150.10000000149,,5977.89999999851,2916.60000000149
6265261.0,autonomous_car,18067.5,2955.800000000745,5712.10000000149,3620.29999999702,3484.79999999702,6151.60000000149,7101.10000000149,5977.89999999851,,54996.10000000149
6265261.0,computer,7704.699999999255,2909.10000000149,14940.39999999851,18961.60000000149,7084.39999999851,25740.400000002235,16943.199999999255,2916.60000000149,54996.10000000149,
6265247.0,robot,,4291.0,3592.100000023842,3009.300000011921,7146.0,3562.5,5792.4000000059605,4345.0,8392.09999999404,4678.800000011921
6265247.0,rock,4291.0,,3060.300000011921,3525.0,2524.800000011921,5977.5,18708.69999998808,3175.4000000059605,8626.199999988079,3511.699999988079
6265247.0,artificial_intelligence,3592.100000023842,3060.300000011921,,3392.0999999940395,5193.59999999404,8058.40000000596,3076.5,4758.199999988079,3355.5999999940395,3692.09999999404
6265247.0,chimpanzee,3009.300000011921,3525.0,3392.0999999940395,,3993.5,4476.799999982119,4575.299999982119,2860.5,8043.800000011921,4762.199999988079
6265247.0,jelly_fish,7146.0,2524.800000011921,5193.59999999404,3993.5,,2826.5,32359.89999997616,4011.799999982119,3759.800000011921,4222.800000011921
6265247.0,virus,3562.5,5977.5,8058.40000000596,4476.799999982119,2826.5,,2190.7000000178814,3195.0999999940395,3611.299999982119,3592.199999988079
6265247.0,human,5792.4000000059605,18708.69999998808,3076.5,4575.299999982119,32359.89999997616,2190.7000000178814,,3323.800000011921,3810.09999999404,3173.9000000059605
6265247.0,god,4345.0,3175.4000000059605,4758.199999988079,2860.5,4011.799999982119,3195.0999999940395,3323.800000011921,,5293.5,8777.40000000596
6265247.0,autonomous_car,8392.09999999404,8626.199999988079,3355.5999999940395,8043.800000011921,3759.800000011921,3611.299999982119,3810.09999999404,5293.5,,4863.5
6265247.0,computer,4678.800000011921,3511.699999988079,3692.09999999404,4762.199999988079,4222.800000011921,3592.199999988079,3173.9000000059605,8777.40000000596,4863.5,
6265270.0,robot,,3724.0,3541.0,3908.000000000029,5588.0,3108.0,5461.0,3177.0,5990.0,5426.000000000015
6265270.0,rock,3724.0,,2763.0,4586.0,4228.0,3395.0,10759.0,3761.0,3106.0,3174.0
6265270.0,artificial_intelligence,3541.0,2763.0,,2908.000000000029,38325.0,6476.999999999971,4075.0,6211.000000000015,3611.0,4678.0
6265270.0,chimpanzee,3908.000000000029,4586.0,2908.000000000029,,5574.0,3460.0,5012.0,3393.000000000029,2728.0,4227.0
6265270.0,jelly_fish,5588.0,4228.0,38325.0,5574.0,,3324.0,3478.000000000029,3608.0,3108.0,3811.0
6265270.0,virus,3108.0,3395.0,6476.999999999971,3460.0,3324.0,,3473.0,3308.0,3545.0,2760.0
6265270.0,human,5461.0,10759.0,4075.0,5012.0,3478.000000000029,3473.0,,4212.999999999971,5010.999999999971,3328.0
6265270.0,god,3177.0,3761.0,6211.000000000015,3393.000000000029,3608.0,3308.0,4212.999999999971,,3860.0,3295.0
6265270.0,autonomous_car,5990.0,3106.0,3611.0,2728.0,3108.0,3545.0,5010.999999999971,3860.0,,4643.0
6265270.0,computer,5426.000000000015,3174.0,4678.0,4227.0,3811.0,2760.0,3328.0,3295.0,4643.0,
6265252.0,robot,,9318.399999976158,13690.400000095367,3554.100000023842,5892.399999976158,12847.0,6184.100000023842,4721.699999928474,6162.0,4346.300000071526
6265252.0,rock,9318.399999976158,,3834.3000000715256,11676.299999952316,7805.699999928474,4597.200000047684,9415.400000095367,10815.800000071526,9519.600000023842,13262.0
6265252.0,artificial_intelligence,13690.400000095367,3834.3000000715256,,4917.300000071526,2897.099999904633,22056.80000007153,3032.100000023842,25541.29999995232,11116.0,7208.200000047684
6265252.0,chimpanzee,3554.100000023842,11676.299999952316,4917.300000071526,,5648.399999976158,26309.10000002384,3637.600000023842,17039.200000047684,4046.6999999284735,6042.0
6265252.0,jelly_fish,5892.399999976158,7805.699999928474,2897.099999904633,5648.399999976158,,30142.900000095367,11007.0,6476.799999952316,13373.300000071526,4588.5
6265252.0,virus,12847.0,4597.200000047684,22056.80000007153,26309.10000002384,30142.900000095367,,4254.800000071526,17756.799999952316,19728.599999904636,5172.100000023842
6265252.0,human,6184.100000023842,9415.400000095367,3032.100000023842,3637.600000023842,11007.0,4254.800000071526,,13246.100000023842,30175.599999904636,4188.600000023842
6265252.0,god,4721.699999928474,10815.800000071526,25541.29999995232,17039.200000047684,6476.799999952316,17756.799999952316,13246.100000023842,,10712.600000023842,4669.699999928474
6265252.0,autonomous_car,6162.0,9519.600000023842,11116.0,4046.6999999284735,13373.300000071526,19728.599999904636,30175.599999904636,10712.600000023842,,3887.0
6265252.0,computer,4346.300000071526,13262.0,7208.200000047684,6042.0,4588.5,5172.100000023842,4188.600000023842,4669.699999928474,3887.0,
6265232.0,robot,,12444.0,5420.0,12354.0,4901.0,4511.0,12842.0,57303.0,46312.0,4676.0
6265232.0,rock,12444.0,,16384.0,4847.0,4172.0,7569.0,5962.0,12688.0,7003.0,5496.0
6265232.0,artificial_intelligence,5420.0,16384.0,,17695.0,20775.0,13562.0,13896.0,7882.0,15090.0,13200.0
6265232.0,chimpanzee,12354.0,4847.0,17695.0,,30260.0,13761.0,20446.0,4185.0,9410.0,7972.0
6265232.0,jelly_fish,4901.0,4172.0,20775.0,30260.0,,9185.0,55694.0,17841.0,4569.0,8277.0
6265232.0,virus,4511.0,7569.0,13562.0,13761.0,9185.0,,3637.0,7513.0,10176.0,10342.0
6265232.0,human,12842.0,5962.0,13896.0,20446.0,55694.0,3637.0,,7218.0,9264.0,6345.0
6265232.0,god,57303.0,12688.0,7882.0,4185.0,17841.0,7513.0,7218.0,,5204.0,5777.0
6265232.0,autonomous_car,46312.0,7003.0,15090.0,9410.0,4569.0,10176.0,9264.0,5204.0,,11410.0
6265232.0,computer,4676.0,5496.0,13200.0,7972.0,8277.0,10342.0,6345.0,5777.0,11410.0,
6265267.0,robot,,4900.599999904633,5068.599999904633,3104.7999999523163,3797.899999976158,2580.1999999284744,2528.700000047684,5383.5,7850.0,3402.399999976158
6265267.0,rock,4900.599999904633,,3841.799999952316,4758.600000023842,2807.5,3753.0,3567.700000047684,4685.5,4506.800000071526,3733.399999976158
6265267.0,artificial_intelligence,5068.599999904633,3841.799999952316,,8132.0,11270.699999928474,4037.200000047684,3579.2999999523163,4231.800000071526,3174.6999999284744,5087.200000047684
6265267.0,chimpanzee,3104.7999999523163,4758.600000023842,8132.0,,2600.2999999523163,4854.700000047684,3211.600000023842,3243.7999999523163,6317.899999976158,16487.799999952316
6265267.0,jelly_fish,3797.899999976158,2807.5,11270.699999928474,2600.2999999523163,,5675.599999904633,3849.0,7319.399999976158,3788.5,4175.700000047684
6265267.0,virus,2580.1999999284744,3753.0,4037.200000047684,4854.700000047684,5675.599999904633,,3630.600000023842,2881.100000023842,5348.899999976158,4943.5
6265267.0,human,2528.700000047684,3567.700000047684,3579.2999999523163,3211.600000023842,3849.0,3630.600000023842,,5676.299999952316,4559.899999976158,2886.700000047684
6265267.0,god,5383.5,4685.5,4231.800000071526,3243.7999999523163,7319.399999976158,2881.100000023842,5676.299999952316,,3316.899999976158,3171.8000000715256
6265267.0,autonomous_car,7850.0,4506.800000071526,3174.6999999284744,6317.899999976158,3788.5,5348.899999976158,4559.899999976158,3316.899999976158,,4031.599999904633
6265267.0,computer,3402.399999976158,3733.399999976158,5087.200000047684,16487.799999952316,4175.700000047684,4943.5,2886.700000047684,3171.8000000715256,4031.599999904633,
