part_id,word,chimpanzee,jelly_fish,autonomous_car,virus,human,robot,rock,artificial_intelligence,god,computer
5e8f4d8918ca6c2314765d92,chimpanzee,,-2.0,-1.0,-2.0,2.0,-2.0,-2.0,-1.0,2.0,-1.0
5e8f4d8918ca6c2314765d92,jelly_fish,2.0,,-1.0,1.0,3.0,1.0,-2.0,2.0,3.0,2.0
5e8f4d8918ca6c2314765d92,autonomous_car,1.0,1.0,,2.0,3.0,1.0,-1.0,2.0,3.0,1.0
5e8f4d8918ca6c2314765d92,virus,2.0,-1.0,-2.0,,3.0,1.0,-2.0,1.0,1.0,-1.0
5e8f4d8918ca6c2314765d92,human,-2.0,-3.0,-3.0,-3.0,,-2.0,-3.0,-3.0,1.0,-2.0
5e8f4d8918ca6c2314765d92,robot,2.0,-1.0,-1.0,-1.0,2.0,,-2.0,2.0,2.0,1.0
5e8f4d8918ca6c2314765d92,rock,2.0,2.0,1.0,2.0,3.0,2.0,,2.0,3.0,3.0
5e8f4d8918ca6c2314765d92,artificial_intelligence,1.0,-2.0,-2.0,-1.0,3.0,-2.0,-2.0,,1.0,-2.0
5e8f4d8918ca6c2314765d92,god,-2.0,-3.0,-3.0,-1.0,-1.0,-2.0,-3.0,-1.0,,-3.0
5e8f4d8918ca6c2314765d92,computer,1.0,-2.0,-1.0,1.0,2.0,-1.0,-3.0,2.0,3.0,
614b53c4e3ff9739cc026895,chimpanzee,,-2.0,2.0,-1.0,-3.0,-3.0,-3.0,3.0,-2.0,3.0
614b53c4e3ff9739cc026895,jelly_fish,2.0,,3.0,2.0,3.0,3.0,-1.0,2.0,3.0,3.0
614b53c4e3ff9739cc026895,autonomous_car,-2.0,-3.0,,-2.0,-3.0,2.0,-2.0,-2.0,-3.0,-3.0
614b53c4e3ff9739cc026895,virus,1.0,-2.0,2.0,,3.0,2.0,-3.0,2.0,-3.0,3.0
614b53c4e3ff9739cc026895,human,3.0,-3.0,3.0,-3.0,,2.0,-3.0,3.0,-3.0,3.0
614b53c4e3ff9739cc026895,robot,3.0,-3.0,-2.0,-2.0,-2.0,,-3.0,3.0,-2.0,-2.0
614b53c4e3ff9739cc026895,rock,3.0,1.0,2.0,3.0,3.0,3.0,,3.0,1.0,3.0
614b53c4e3ff9739cc026895,artificial_intelligence,-3.0,-2.0,2.0,-2.0,-3.0,-3.0,-3.0,,-3.0,-3.0
614b53c4e3ff9739cc026895,god,2.0,-3.0,3.0,3.0,3.0,2.0,-1.0,3.0,,3.0
614b53c4e3ff9739cc026895,computer,-3.0,-3.0,3.0,-3.0,-3.0,2.0,-3.0,3.0,-3.0,
61133b44c0f877a21f27c3ee,chimpanzee,,-1.0,2.0,1.0,3.0,1.0,-2.0,2.0,2.0,3.0
61133b44c0f877a21f27c3ee,jelly_fish,1.0,,2.0,1.0,3.0,1.0,-2.0,3.0,2.0,3.0
61133b44c0f877a21f27c3ee,autonomous_car,-2.0,-2.0,,-1.0,2.0,-1.0,-2.0,1.0,1.0,1.0
61133b44c0f877a21f27c3ee,virus,-1.0,-1.0,1.0,,2.0,-1.0,-3.0,2.0,1.0,2.0
61133b44c0f877a21f27c3ee,human,-3.0,-3.0,-2.0,-2.0,,-2.0,-3.0,-2.0,1.0,-2.0
61133b44c0f877a21f27c3ee,robot,-1.0,-1.0,1.0,1.0,2.0,,-3.0,1.0,1.0,1.0
61133b44c0f877a21f27c3ee,rock,2.0,2.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0
61133b44c0f877a21f27c3ee,artificial_intelligence,-2.0,-3.0,-1.0,-2.0,2.0,-1.0,-3.0,,1.0,1.0
61133b44c0f877a21f27c3ee,god,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,,-2.0
61133b44c0f877a21f27c3ee,computer,-3.0,-3.0,-1.0,-2.0,2.0,-1.0,-3.0,-1.0,2.0,
61088dc29d639b015d4cd918,chimpanzee,,-1.0,-2.0,-2.0,2.0,-2.0,-3.0,-2.0,3.0,-2.0
61088dc29d639b015d4cd918,jelly_fish,1.0,,-2.0,-1.0,2.0,-2.0,-3.0,-2.0,3.0,-2.0
61088dc29d639b015d4cd918,autonomous_car,2.0,2.0,,1.0,2.0,-1.0,-1.0,-1.0,3.0,-1.0
61088dc29d639b015d4cd918,virus,2.0,1.0,-1.0,,2.0,-1.0,-3.0,-1.0,3.0,-1.0
61088dc29d639b015d4cd918,human,-2.0,-2.0,-2.0,-2.0,,-2.0,-3.0,-2.0,3.0,-2.0
61088dc29d639b015d4cd918,robot,2.0,2.0,1.0,1.0,2.0,,-3.0,1.0,3.0,-1.0
61088dc29d639b015d4cd918,rock,3.0,3.0,1.0,3.0,3.0,3.0,,1.0,3.0,1.0
61088dc29d639b015d4cd918,artificial_intelligence,2.0,2.0,1.0,1.0,2.0,-1.0,-1.0,,3.0,-1.0
61088dc29d639b015d4cd918,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0
61088dc29d639b015d4cd918,computer,2.0,2.0,1.0,1.0,2.0,1.0,-1.0,1.0,3.0,
6175b756491e339b289ca959,chimpanzee,,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0
6175b756491e339b289ca959,jelly_fish,2.0,,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0
6175b756491e339b289ca959,autonomous_car,2.0,1.0,,-2.0,3.0,2.0,-2.0,-1.0,-1.0,-1.0
6175b756491e339b289ca959,virus,2.0,1.0,2.0,,3.0,1.0,-1.0,-1.0,-1.0,-1.0
6175b756491e339b289ca959,human,-1.0,-2.0,-3.0,-3.0,,-2.0,-3.0,-2.0,-3.0,-3.0
6175b756491e339b289ca959,robot,2.0,1.0,-2.0,-1.0,2.0,,-1.0,-1.0,-1.0,-2.0
6175b756491e339b289ca959,rock,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,-1.0,2.0
6175b756491e339b289ca959,artificial_intelligence,2.0,1.0,1.0,1.0,2.0,1.0,-1.0,,-1.0,-2.0
6175b756491e339b289ca959,god,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0
6175b756491e339b289ca959,computer,2.0,1.0,1.0,1.0,3.0,2.0,-2.0,2.0,-1.0,
60ad33772c5d282d6a2021e8,chimpanzee,,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,jelly_fish,2.0,,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,autonomous_car,-2.0,-2.0,,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0
60ad33772c5d282d6a2021e8,virus,-2.0,-2.0,-2.0,,-2.0,-2.0,-2.0,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,human,-2.0,-2.0,2.0,2.0,,-2.0,-2.0,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,robot,-2.0,-2.0,2.0,2.0,2.0,,-2.0,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,rock,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0
60ad33772c5d282d6a2021e8,artificial_intelligence,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,2.0,-1.0
60ad33772c5d282d6a2021e8,god,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,-2.0
60ad33772c5d282d6a2021e8,computer,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,
5d42a9f671d697001af667fc,chimpanzee,,-1.0,-2.0,-1.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0
5d42a9f671d697001af667fc,jelly_fish,1.0,,2.0,1.0,2.0,3.0,-2.0,2.0,-1.0,2.0
5d42a9f671d697001af667fc,autonomous_car,2.0,-2.0,,1.0,2.0,1.0,-2.0,-2.0,-1.0,2.0
5d42a9f671d697001af667fc,virus,1.0,-1.0,-1.0,,-1.0,2.0,-2.0,-1.0,-2.0,-2.0
5d42a9f671d697001af667fc,human,-1.0,-2.0,-2.0,1.0,,-2.0,-2.0,-3.0,-3.0,-2.0
5d42a9f671d697001af667fc,robot,1.0,-3.0,-1.0,-2.0,2.0,,-1.0,-1.0,-1.0,-2.0
5d42a9f671d697001af667fc,rock,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,-2.0,3.0
5d42a9f671d697001af667fc,artificial_intelligence,2.0,-2.0,2.0,1.0,3.0,1.0,-1.0,,-1.0,2.0
5d42a9f671d697001af667fc,god,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,1.0
5d42a9f671d697001af667fc,computer,1.0,-2.0,-2.0,2.0,2.0,2.0,-3.0,-2.0,-1.0,
613a639002c088d7e68b80a9,chimpanzee,,-2.0,1.0,2.0,2.0,2.0,-3.0,2.0,3.0,3.0
613a639002c088d7e68b80a9,jelly_fish,2.0,,1.0,-2.0,2.0,2.0,-1.0,2.0,2.0,2.0
613a639002c088d7e68b80a9,autonomous_car,-1.0,-1.0,,1.0,2.0,-1.0,-3.0,2.0,2.0,1.0
613a639002c088d7e68b80a9,virus,-2.0,2.0,-1.0,,-3.0,-2.0,-3.0,-3.0,2.0,-2.0
613a639002c088d7e68b80a9,human,-2.0,-2.0,-2.0,3.0,,-2.0,-3.0,-2.0,2.0,-2.0
613a639002c088d7e68b80a9,robot,-2.0,-2.0,1.0,2.0,2.0,,-3.0,-2.0,2.0,1.0
613a639002c088d7e68b80a9,rock,3.0,1.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0
613a639002c088d7e68b80a9,artificial_intelligence,-2.0,-2.0,-2.0,3.0,2.0,2.0,-3.0,,2.0,-1.0
613a639002c088d7e68b80a9,god,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,-3.0
613a639002c088d7e68b80a9,computer,-3.0,-2.0,-1.0,2.0,2.0,-1.0,-3.0,1.0,3.0,
5ed91f1e9c985546085a116f,chimpanzee,,-2.0,2.0,-1.0,3.0,2.0,-2.0,2.0,3.0,1.0
5ed91f1e9c985546085a116f,jelly_fish,2.0,,2.0,-1.0,3.0,2.0,-2.0,2.0,3.0,3.0
5ed91f1e9c985546085a116f,autonomous_car,-2.0,-2.0,,-2.0,2.0,-2.0,-3.0,1.0,2.0,-1.0
5ed91f1e9c985546085a116f,virus,1.0,1.0,2.0,,2.0,2.0,-2.0,1.0,2.0,1.0
5ed91f1e9c985546085a116f,human,-3.0,-3.0,-2.0,-2.0,,-1.0,-3.0,-2.0,1.0,-1.0
5ed91f1e9c985546085a116f,robot,-2.0,-2.0,2.0,-2.0,1.0,,-2.0,-1.0,2.0,-1.0
5ed91f1e9c985546085a116f,rock,2.0,2.0,3.0,2.0,3.0,2.0,,3.0,3.0,3.0
5ed91f1e9c985546085a116f,artificial_intelligence,-2.0,-2.0,-1.0,-1.0,2.0,1.0,-3.0,,2.0,-2.0
5ed91f1e9c985546085a116f,god,-3.0,-3.0,-2.0,-2.0,-1.0,-2.0,-3.0,-2.0,,-2.0
5ed91f1e9c985546085a116f,computer,-1.0,-3.0,1.0,-1.0,1.0,1.0,-3.0,2.0,2.0,
6131cf33d4b5c450b104ca9e,chimpanzee,,-1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
6131cf33d4b5c450b104ca9e,jelly_fish,1.0,,1.0,2.0,2.0,2.0,1.0,-2.0,1.0,1.0
6131cf33d4b5c450b104ca9e,autonomous_car,-1.0,-1.0,,2.0,2.0,1.0,2.0,-1.0,1.0,1.0
6131cf33d4b5c450b104ca9e,virus,-2.0,-2.0,-2.0,,1.0,1.0,2.0,-2.0,2.0,-2.0
6131cf33d4b5c450b104ca9e,human,-3.0,-2.0,-2.0,-1.0,,-3.0,-2.0,-2.0,-3.0,-2.0
6131cf33d4b5c450b104ca9e,robot,-2.0,-2.0,-1.0,-1.0,3.0,,2.0,-2.0,2.0,2.0
6131cf33d4b5c450b104ca9e,rock,-2.0,-1.0,-2.0,-2.0,2.0,-2.0,,-1.0,-2.0,2.0
6131cf33d4b5c450b104ca9e,artificial_intelligence,-1.0,2.0,1.0,2.0,2.0,2.0,1.0,,3.0,1.0
6131cf33d4b5c450b104ca9e,god,-1.0,-1.0,-1.0,-2.0,3.0,-2.0,2.0,-3.0,,-2.0
6131cf33d4b5c450b104ca9e,computer,-2.0,-1.0,-1.0,2.0,2.0,-2.0,-2.0,-1.0,2.0,
6141bdf9ebdc730adcc8d332,chimpanzee,,3.0,-3.0,3.0,3.0,-3.0,-3.0,3.0,3.0,3.0
6141bdf9ebdc730adcc8d332,jelly_fish,-3.0,,-3.0,-3.0,3.0,-3.0,-3.0,-3.0,3.0,3.0
6141bdf9ebdc730adcc8d332,autonomous_car,3.0,3.0,,3.0,3.0,-3.0,-3.0,3.0,3.0,3.0
6141bdf9ebdc730adcc8d332,virus,-3.0,3.0,-3.0,,3.0,-3.0,-3.0,-3.0,3.0,-3.0
6141bdf9ebdc730adcc8d332,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,3.0,-3.0
6141bdf9ebdc730adcc8d332,robot,3.0,3.0,3.0,3.0,3.0,,-3.0,3.0,3.0,3.0
6141bdf9ebdc730adcc8d332,rock,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0
6141bdf9ebdc730adcc8d332,artificial_intelligence,-3.0,3.0,-3.0,3.0,3.0,-3.0,-3.0,,3.0,3.0
6141bdf9ebdc730adcc8d332,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0
6141bdf9ebdc730adcc8d332,computer,-3.0,-3.0,-3.0,3.0,3.0,-3.0,-3.0,-3.0,3.0,
5ebc6f18c323480b94409c78,chimpanzee,,-2.0,2.0,2.0,2.0,2.0,-2.0,3.0,3.0,2.0
5ebc6f18c323480b94409c78,jelly_fish,2.0,,2.0,1.0,3.0,2.0,-1.0,3.0,3.0,3.0
5ebc6f18c323480b94409c78,autonomous_car,-2.0,-2.0,,2.0,2.0,2.0,-3.0,2.0,2.0,2.0
5ebc6f18c323480b94409c78,virus,-2.0,-1.0,-2.0,,2.0,2.0,-2.0,2.0,2.0,2.0
5ebc6f18c323480b94409c78,human,-2.0,-3.0,-2.0,-2.0,,-2.0,-2.0,2.0,-2.0,1.0
5ebc6f18c323480b94409c78,robot,-2.0,-2.0,-2.0,-2.0,2.0,,-2.0,2.0,2.0,-2.0
5ebc6f18c323480b94409c78,rock,2.0,1.0,3.0,2.0,2.0,2.0,,2.0,3.0,3.0
5ebc6f18c323480b94409c78,artificial_intelligence,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,,2.0,-2.0
5ebc6f18c323480b94409c78,god,-3.0,-3.0,-2.0,-2.0,2.0,-2.0,-3.0,-2.0,,-2.0
5ebc6f18c323480b94409c78,computer,-2.0,-3.0,-2.0,-2.0,-1.0,2.0,-3.0,2.0,2.0,
613eba54614a8826b829b734,chimpanzee,,-1.0,1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,3.0
613eba54614a8826b829b734,jelly_fish,1.0,,2.0,1.0,3.0,3.0,1.0,1.0,3.0,-1.0
613eba54614a8826b829b734,autonomous_car,-1.0,-2.0,,1.0,3.0,1.0,-1.0,-3.0,1.0,-1.0
613eba54614a8826b829b734,virus,-1.0,-1.0,-1.0,,3.0,1.0,-1.0,1.0,1.0,3.0
613eba54614a8826b829b734,human,-3.0,-3.0,-3.0,-3.0,,1.0,-3.0,-3.0,-3.0,-2.0
613eba54614a8826b829b734,robot,1.0,-3.0,-1.0,-1.0,-1.0,,-3.0,2.0,-1.0,1.0
613eba54614a8826b829b734,rock,-1.0,-1.0,1.0,1.0,3.0,3.0,,-2.0,1.0,3.0
613eba54614a8826b829b734,artificial_intelligence,-1.0,-1.0,3.0,-1.0,3.0,-2.0,2.0,,-1.0,3.0
613eba54614a8826b829b734,god,1.0,-3.0,-1.0,-1.0,3.0,1.0,-1.0,1.0,,1.0
613eba54614a8826b829b734,computer,-3.0,1.0,1.0,-3.0,2.0,-1.0,-3.0,-3.0,-1.0,
601f3d6a08d6ec47b04ca28a,chimpanzee,,-2.0,2.0,-1.0,2.0,-1.0,-2.0,1.0,-2.0,-1.0
601f3d6a08d6ec47b04ca28a,jelly_fish,2.0,,2.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0
601f3d6a08d6ec47b04ca28a,autonomous_car,-2.0,-2.0,,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0
601f3d6a08d6ec47b04ca28a,virus,1.0,-1.0,-1.0,,2.0,-1.0,-1.0,-1.0,-1.0,2.0
601f3d6a08d6ec47b04ca28a,human,-2.0,-1.0,-2.0,-2.0,,-1.0,-2.0,-1.0,-2.0,-2.0
601f3d6a08d6ec47b04ca28a,robot,1.0,-2.0,1.0,1.0,1.0,,-1.0,1.0,-2.0,-1.0
601f3d6a08d6ec47b04ca28a,rock,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0
601f3d6a08d6ec47b04ca28a,artificial_intelligence,-1.0,-3.0,-2.0,1.0,1.0,-1.0,-2.0,,-2.0,-2.0
601f3d6a08d6ec47b04ca28a,god,2.0,1.0,1.0,1.0,2.0,2.0,-1.0,2.0,,2.0
601f3d6a08d6ec47b04ca28a,computer,1.0,-2.0,-1.0,-2.0,2.0,1.0,-2.0,2.0,-2.0,
611ae4c41ac95c70c7d2e67b,chimpanzee,,-1.0,-3.0,-1.0,1.0,-3.0,-3.0,-1.0,-3.0,-2.0
611ae4c41ac95c70c7d2e67b,jelly_fish,1.0,,-3.0,-1.0,2.0,-2.0,-3.0,-2.0,-3.0,-2.0
611ae4c41ac95c70c7d2e67b,autonomous_car,3.0,3.0,,2.0,3.0,-1.0,-1.0,1.0,1.0,-1.0
611ae4c41ac95c70c7d2e67b,virus,1.0,1.0,-2.0,,2.0,1.0,-1.0,-1.0,1.0,-1.0
611ae4c41ac95c70c7d2e67b,human,-1.0,-2.0,-3.0,-2.0,,-3.0,-3.0,-3.0,-3.0,-3.0
611ae4c41ac95c70c7d2e67b,robot,3.0,2.0,1.0,-1.0,3.0,,-1.0,-1.0,-1.0,-1.0
611ae4c41ac95c70c7d2e67b,rock,3.0,3.0,1.0,1.0,3.0,1.0,,1.0,-1.0,1.0
611ae4c41ac95c70c7d2e67b,artificial_intelligence,1.0,2.0,-1.0,1.0,3.0,1.0,-1.0,,-1.0,-1.0
611ae4c41ac95c70c7d2e67b,god,3.0,3.0,-1.0,-1.0,3.0,1.0,1.0,1.0,,-1.0
611ae4c41ac95c70c7d2e67b,computer,2.0,2.0,1.0,1.0,3.0,1.0,-1.0,1.0,1.0,
5c38642b1ede2b0001156a1b,chimpanzee,,-1.0,2.0,3.0,2.0,2.0,2.0,3.0,-1.0,2.0
5c38642b1ede2b0001156a1b,jelly_fish,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
5c38642b1ede2b0001156a1b,autonomous_car,-2.0,-3.0,,-3.0,-2.0,-2.0,-3.0,3.0,-2.0,-2.0
5c38642b1ede2b0001156a1b,virus,-3.0,-2.0,3.0,,2.0,3.0,-1.0,2.0,-1.0,3.0
5c38642b1ede2b0001156a1b,human,-2.0,-2.0,2.0,-2.0,,-2.0,-3.0,-3.0,-3.0,2.0
5c38642b1ede2b0001156a1b,robot,-2.0,-2.0,2.0,-3.0,2.0,,-2.0,3.0,-2.0,3.0
5c38642b1ede2b0001156a1b,rock,-2.0,-2.0,3.0,1.0,3.0,2.0,,3.0,-1.0,3.0
5c38642b1ede2b0001156a1b,artificial_intelligence,-3.0,-2.0,-3.0,-2.0,3.0,-3.0,-3.0,,-1.0,1.0
5c38642b1ede2b0001156a1b,god,1.0,-2.0,2.0,1.0,3.0,2.0,1.0,1.0,,3.0
5c38642b1ede2b0001156a1b,computer,-2.0,-3.0,2.0,-3.0,-2.0,-3.0,-3.0,-1.0,-3.0,
6163f0438cdf8e3d44667f2f,chimpanzee,,-2.0,1.0,-1.0,2.0,2.0,1.0,1.0,-1.0,2.0
6163f0438cdf8e3d44667f2f,jelly_fish,2.0,,2.0,1.0,2.0,2.0,-1.0,1.0,2.0,2.0
6163f0438cdf8e3d44667f2f,autonomous_car,-1.0,-2.0,,-1.0,2.0,2.0,-2.0,2.0,-1.0,2.0
6163f0438cdf8e3d44667f2f,virus,1.0,-1.0,1.0,,1.0,1.0,-1.0,2.0,1.0,1.0
6163f0438cdf8e3d44667f2f,human,-2.0,-2.0,-2.0,-1.0,,-2.0,-2.0,-1.0,-2.0,-1.0
6163f0438cdf8e3d44667f2f,robot,-2.0,-2.0,-2.0,-1.0,2.0,,-2.0,2.0,-1.0,2.0
6163f0438cdf8e3d44667f2f,rock,-1.0,1.0,2.0,1.0,2.0,2.0,,2.0,-1.0,2.0
6163f0438cdf8e3d44667f2f,artificial_intelligence,-1.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,,-2.0,-2.0
6163f0438cdf8e3d44667f2f,god,1.0,-2.0,1.0,-1.0,2.0,1.0,1.0,2.0,,1.0
6163f0438cdf8e3d44667f2f,computer,-2.0,-2.0,-2.0,-1.0,1.0,-2.0,-2.0,2.0,-1.0,
60f56f0103876eae7c0d870f,chimpanzee,,-2.0,-3.0,-2.0,3.0,-2.0,-2.0,-2.0,1.0,-2.0
60f56f0103876eae7c0d870f,jelly_fish,2.0,,-2.0,-1.0,2.0,-1.0,-2.0,-2.0,3.0,-2.0
60f56f0103876eae7c0d870f,autonomous_car,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0
60f56f0103876eae7c0d870f,virus,2.0,1.0,-1.0,,3.0,1.0,-1.0,2.0,2.0,1.0
60f56f0103876eae7c0d870f,human,-3.0,-2.0,-2.0,-3.0,,3.0,-3.0,-3.0,-1.0,-2.0
60f56f0103876eae7c0d870f,robot,2.0,1.0,-1.0,-1.0,-3.0,,-2.0,-1.0,-2.0,-1.0
60f56f0103876eae7c0d870f,rock,2.0,2.0,-1.0,1.0,3.0,2.0,,1.0,3.0,1.0
60f56f0103876eae7c0d870f,artificial_intelligence,2.0,2.0,-1.0,-2.0,3.0,1.0,-1.0,,3.0,-1.0
60f56f0103876eae7c0d870f,god,-1.0,-3.0,-2.0,-2.0,1.0,2.0,-3.0,-3.0,,-2.0
60f56f0103876eae7c0d870f,computer,2.0,2.0,-2.0,-1.0,2.0,1.0,-1.0,1.0,2.0,
6166ef334de9e433e83bfb79,chimpanzee,,-2.0,2.0,2.0,3.0,2.0,-2.0,2.0,3.0,2.0
6166ef334de9e433e83bfb79,jelly_fish,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
6166ef334de9e433e83bfb79,autonomous_car,-2.0,-2.0,,2.0,3.0,-1.0,-2.0,2.0,3.0,2.0
6166ef334de9e433e83bfb79,virus,-2.0,-2.0,-2.0,,3.0,2.0,-1.0,2.0,3.0,2.0
6166ef334de9e433e83bfb79,human,-3.0,-2.0,-3.0,-3.0,,-2.0,-3.0,-3.0,3.0,2.0
6166ef334de9e433e83bfb79,robot,-2.0,-2.0,1.0,-2.0,2.0,,-2.0,1.0,3.0,-2.0
6166ef334de9e433e83bfb79,rock,2.0,-1.0,2.0,1.0,3.0,2.0,,2.0,3.0,2.0
6166ef334de9e433e83bfb79,artificial_intelligence,-2.0,-2.0,-2.0,-2.0,3.0,-1.0,-2.0,,3.0,-2.0
6166ef334de9e433e83bfb79,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0
6166ef334de9e433e83bfb79,computer,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,3.0,
60143a1a222eb43daf203877,chimpanzee,,-3.0,2.0,-2.0,3.0,2.0,-3.0,3.0,3.0,3.0
60143a1a222eb43daf203877,jelly_fish,3.0,,3.0,-2.0,3.0,3.0,-1.0,3.0,3.0,3.0
60143a1a222eb43daf203877,autonomous_car,-2.0,-3.0,,-2.0,-2.0,-1.0,-3.0,1.0,-2.0,-1.0
60143a1a222eb43daf203877,virus,2.0,2.0,2.0,,2.0,3.0,-2.0,3.0,2.0,2.0
60143a1a222eb43daf203877,human,-3.0,-3.0,2.0,-2.0,,3.0,-3.0,2.0,3.0,3.0
60143a1a222eb43daf203877,robot,-2.0,-3.0,1.0,-3.0,-3.0,,-3.0,1.0,-1.0,-1.0
60143a1a222eb43daf203877,rock,3.0,1.0,3.0,2.0,3.0,3.0,,2.0,3.0,3.0
60143a1a222eb43daf203877,artificial_intelligence,-3.0,-3.0,-1.0,-3.0,-2.0,-1.0,-2.0,,-2.0,3.0
60143a1a222eb43daf203877,god,-3.0,-3.0,2.0,-2.0,-3.0,1.0,-3.0,2.0,,2.0
60143a1a222eb43daf203877,computer,-3.0,-3.0,1.0,-2.0,-3.0,1.0,-3.0,-3.0,-2.0,
615ddcbe6b2ef828956206f5,chimpanzee,,-2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
615ddcbe6b2ef828956206f5,jelly_fish,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0
615ddcbe6b2ef828956206f5,autonomous_car,-2.0,-1.0,,-1.0,-1.0,2.0,-1.0,2.0,-1.0,2.0
615ddcbe6b2ef828956206f5,virus,-3.0,-1.0,1.0,,-2.0,-2.0,2.0,2.0,1.0,2.0
