part_id,word,jelly_fish,robot,virus,chimpanzee,human,artificial_intelligence,god,rock,autonomous_car,computer
6136235.0,computer,1.0,1.0,1.0,2.0,3.0,2.0,3.0,-1.0,1.0,
6136210.0,jelly_fish,,1.0,-1.0,1.0,2.0,-1.0,2.0,-2.0,-2.0,-1.0
6136210.0,robot,-1.0,,-1.0,1.0,2.0,-1.0,2.0,-2.0,-1.0,-2.0
6136210.0,virus,1.0,1.0,,2.0,2.0,1.0,3.0,-2.0,2.0,-1.0
6136210.0,chimpanzee,-1.0,-1.0,-2.0,,2.0,-1.0,3.0,-2.0,-2.0,-2.0
6136210.0,human,-2.0,-2.0,-2.0,-2.0,,-2.0,1.0,-3.0,-2.0,-2.0
6136210.0,artificial_intelligence,1.0,1.0,-1.0,1.0,2.0,,2.0,-2.0,-2.0,-2.0
6136210.0,god,-2.0,-2.0,-3.0,-3.0,-1.0,-2.0,,-3.0,-3.0,-3.0
6136210.0,rock,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0
6136210.0,autonomous_car,2.0,1.0,-2.0,2.0,2.0,2.0,3.0,-2.0,,-2.0
6136210.0,computer,1.0,2.0,1.0,2.0,2.0,2.0,3.0,-2.0,2.0,
6136233.0,jelly_fish,,-1.0,-1.0,3.0,3.0,2.0,3.0,-2.0,-2.0,-1.0
6136233.0,robot,1.0,,1.0,3.0,3.0,2.0,3.0,-3.0,-2.0,-1.0
6136233.0,virus,1.0,-1.0,,3.0,3.0,2.0,3.0,-2.0,-1.0,-1.0
6136233.0,chimpanzee,-3.0,-3.0,-3.0,,1.0,-3.0,3.0,-3.0,-3.0,-3.0
6136233.0,human,-3.0,-3.0,-3.0,-1.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136233.0,artificial_intelligence,-2.0,-2.0,-2.0,3.0,3.0,,3.0,-3.0,-3.0,-2.0
6136233.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136233.0,rock,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0
6136233.0,autonomous_car,2.0,2.0,1.0,3.0,3.0,3.0,3.0,-2.0,,-1.0
6136233.0,computer,1.0,1.0,1.0,3.0,3.0,2.0,3.0,-2.0,1.0,
6136254.0,jelly_fish,,-3.0,-3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136254.0,robot,3.0,,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0
6136254.0,virus,3.0,-3.0,,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136254.0,chimpanzee,-3.0,-3.0,-3.0,,3.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136254.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136254.0,artificial_intelligence,3.0,-3.0,3.0,3.0,3.0,,-3.0,-3.0,-3.0,-3.0
6136254.0,god,3.0,-3.0,3.0,3.0,3.0,3.0,,-3.0,-3.0,-3.0
6136254.0,rock,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0
6136254.0,autonomous_car,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,,-3.0
6136254.0,computer,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,
6136206.0,jelly_fish,,-2.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-2.0,-2.0
6136206.0,robot,2.0,,2.0,1.0,2.0,2.0,1.0,-1.0,1.0,1.0
6136206.0,virus,-1.0,-2.0,,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0
6136206.0,chimpanzee,-1.0,-1.0,1.0,,1.0,-1.0,1.0,-1.0,-1.0,-1.0
6136206.0,human,-1.0,-2.0,2.0,-1.0,,-2.0,1.0,-1.0,-1.0,-2.0
6136206.0,artificial_intelligence,1.0,-2.0,2.0,1.0,2.0,,1.0,-1.0,-1.0,-2.0
6136206.0,god,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-2.0
6136206.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2.0,1.0
6136206.0,autonomous_car,2.0,-1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0
6136206.0,computer,2.0,-1.0,2.0,1.0,2.0,2.0,2.0,-1.0,-1.0,
6136150.0,jelly_fish,,-1.0,-2.0,2.0,3.0,1.0,-2.0,-2.0,-1.0,-1.0
6136150.0,robot,1.0,,1.0,1.0,3.0,2.0,1.0,-2.0,1.0,-1.0
6136150.0,virus,2.0,-1.0,,2.0,3.0,1.0,1.0,-1.0,-2.0,-1.0
6136150.0,chimpanzee,-2.0,-1.0,-2.0,,3.0,1.0,-2.0,-3.0,-2.0,-2.0
6136150.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136150.0,artificial_intelligence,-1.0,-2.0,-1.0,-1.0,3.0,,-2.0,-2.0,-1.0,-1.0
6136150.0,god,2.0,-1.0,-1.0,2.0,3.0,2.0,,-1.0,1.0,-1.0
6136150.0,rock,2.0,2.0,1.0,3.0,3.0,2.0,1.0,,1.0,1.0
6136150.0,autonomous_car,1.0,-1.0,2.0,2.0,3.0,1.0,-1.0,-1.0,,-1.0
6136150.0,computer,1.0,1.0,1.0,2.0,3.0,1.0,1.0,-1.0,1.0,
6136258.0,jelly_fish,,-2.0,-2.0,3.0,3.0,3.0,3.0,-2.0,-3.0,-3.0
6136258.0,robot,2.0,,3.0,3.0,3.0,3.0,3.0,-3.0,-3.0,-2.0
6136258.0,virus,2.0,-3.0,,2.0,3.0,-2.0,3.0,-3.0,-3.0,-3.0
6136258.0,chimpanzee,-3.0,-3.0,-2.0,,3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136258.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136258.0,artificial_intelligence,-3.0,-3.0,2.0,3.0,3.0,,3.0,-2.0,-3.0,-3.0
6136258.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136258.0,rock,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,-2.0
6136258.0,autonomous_car,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.0,,2.0
6136258.0,computer,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,-2.0,
6136215.0,jelly_fish,,-3.0,-2.0,-1.0,-3.0,-3.0,2.0,-3.0,-3.0,-3.0
6136215.0,robot,3.0,,3.0,3.0,2.0,-1.0,2.0,-2.0,-1.0,-1.0
6136215.0,virus,2.0,-3.0,,3.0,-3.0,-3.0,1.0,-3.0,-2.0,-3.0
6136215.0,chimpanzee,1.0,-3.0,-3.0,,-2.0,-2.0,2.0,-3.0,-3.0,-3.0
6136215.0,human,3.0,-2.0,3.0,2.0,,-1.0,3.0,-2.0,-2.0,-3.0
6136215.0,artificial_intelligence,3.0,1.0,3.0,2.0,1.0,,2.0,-2.0,-2.0,-2.0
6136215.0,god,-2.0,-2.0,-1.0,-2.0,-3.0,-2.0,,-3.0,-3.0,-3.0
6136215.0,rock,3.0,2.0,3.0,3.0,2.0,2.0,3.0,,-1.0,1.0
6136215.0,autonomous_car,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,,-2.0
6136215.0,computer,3.0,1.0,3.0,3.0,3.0,2.0,3.0,-1.0,2.0,
6136276.0,jelly_fish,,-3.0,-1.0,2.0,3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136276.0,robot,3.0,,3.0,3.0,3.0,2.0,3.0,-2.0,2.0,1.0
6136276.0,virus,1.0,-3.0,,3.0,3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136276.0,chimpanzee,-2.0,-3.0,-3.0,,2.0,-3.0,3.0,-3.0,-3.0,-3.0
6136276.0,human,-3.0,-3.0,-3.0,-2.0,,-3.0,2.0,-3.0,-3.0,-3.0
6136276.0,artificial_intelligence,3.0,-2.0,3.0,3.0,3.0,,3.0,-2.0,-2.0,-2.0
6136276.0,god,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,,-3.0,-3.0,-3.0
6136276.0,rock,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,2.0
6136276.0,autonomous_car,3.0,-2.0,3.0,3.0,3.0,2.0,3.0,-2.0,,-2.0
6136276.0,computer,3.0,-1.0,3.0,3.0,3.0,2.0,3.0,-2.0,2.0,
6136203.0,jelly_fish,,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0,-1.0
6136203.0,robot,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6136203.0,virus,1.0,-1.0,,-1.0,2.0,1.0,-1.0,-1.0,1.0,-1.0
6136203.0,chimpanzee,1.0,-1.0,1.0,,2.0,-1.0,1.0,-2.0,-1.0,1.0
6136203.0,human,1.0,-1.0,-2.0,-2.0,,1.0,-2.0,-2.0,-1.0,-1.0
6136203.0,artificial_intelligence,-1.0,-1.0,-1.0,1.0,-1.0,,-1.0,-1.0,1.0,-1.0
6136203.0,god,2.0,-1.0,1.0,-1.0,2.0,1.0,,-2.0,-1.0,-1.0
6136203.0,rock,1.0,-1.0,1.0,2.0,2.0,1.0,2.0,,2.0,2.0
6136203.0,autonomous_car,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-2.0,,-1.0
6136203.0,computer,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-2.0,1.0,
6136279.0,jelly_fish,,-3.0,-2.0,1.0,2.0,-3.0,3.0,-3.0,-3.0,-3.0
6136279.0,robot,3.0,,2.0,3.0,3.0,1.0,3.0,-1.0,-1.0,1.0
6136279.0,virus,2.0,-2.0,,1.0,2.0,-3.0,3.0,-3.0,-2.0,-2.0
6136279.0,chimpanzee,-1.0,-3.0,-1.0,,2.0,-3.0,3.0,-3.0,-3.0,-3.0
6136279.0,human,-2.0,-3.0,-2.0,-2.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136279.0,artificial_intelligence,3.0,-1.0,3.0,3.0,3.0,,3.0,-1.0,-1.0,-1.0
6136279.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136279.0,rock,3.0,1.0,3.0,3.0,3.0,1.0,3.0,,1.0,1.0
6136279.0,autonomous_car,3.0,1.0,2.0,3.0,3.0,1.0,3.0,-1.0,,-1.0
6136279.0,computer,3.0,-1.0,2.0,3.0,3.0,1.0,3.0,-1.0,1.0,
6136226.0,jelly_fish,,-1.0,-1.0,3.0,3.0,2.0,3.0,-1.0,-1.0,-1.0
6136226.0,robot,1.0,,-1.0,3.0,3.0,2.0,3.0,-1.0,-1.0,-1.0
6136226.0,virus,1.0,1.0,,2.0,2.0,2.0,3.0,-2.0,-1.0,1.0
6136226.0,chimpanzee,-3.0,-3.0,-2.0,,3.0,2.0,3.0,-3.0,-2.0,-2.0
6136226.0,human,-3.0,-3.0,-2.0,-3.0,,-3.0,3.0,-3.0,-2.0,-3.0
6136226.0,artificial_intelligence,-2.0,-2.0,-2.0,-2.0,3.0,,3.0,-1.0,-2.0,-2.0
6136226.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136226.0,rock,1.0,1.0,2.0,3.0,3.0,1.0,3.0,,1.0,2.0
6136226.0,autonomous_car,1.0,1.0,1.0,2.0,2.0,2.0,3.0,-1.0,,1.0
6136226.0,computer,1.0,1.0,-1.0,2.0,3.0,2.0,3.0,-2.0,-1.0,
6136296.0,jelly_fish,,-3.0,-2.0,-1.0,-2.0,-3.0,-1.0,-2.0,-3.0,-3.0
6136296.0,robot,3.0,,3.0,3.0,3.0,2.0,2.0,3.0,-1.0,1.0
6136296.0,virus,2.0,-3.0,,3.0,-1.0,-3.0,-2.0,-2.0,-3.0,-3.0
6136296.0,chimpanzee,1.0,-3.0,-3.0,,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0
6136296.0,human,2.0,-3.0,1.0,3.0,,-3.0,-1.0,-3.0,-3.0,-3.0
6136296.0,artificial_intelligence,3.0,-2.0,3.0,2.0,3.0,,2.0,-3.0,2.0,-3.0
6136296.0,god,1.0,-2.0,2.0,1.0,1.0,-2.0,,2.0,-2.0,-1.0
6136296.0,rock,2.0,-3.0,2.0,3.0,3.0,3.0,-2.0,,3.0,-2.0
6136296.0,autonomous_car,3.0,1.0,3.0,3.0,3.0,-2.0,2.0,-3.0,,1.0
6136296.0,computer,3.0,-1.0,3.0,2.0,3.0,3.0,1.0,2.0,-1.0,
6136275.0,jelly_fish,,-2.0,-2.0,3.0,3.0,-2.0,-2.0,-2.0,-3.0,-2.0
6136275.0,robot,2.0,,2.0,2.0,3.0,-2.0,-2.0,1.0,2.0,2.0
6136275.0,virus,2.0,-2.0,,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0
6136275.0,chimpanzee,-3.0,-2.0,-2.0,,2.0,-3.0,-2.0,-2.0,-3.0,-3.0
6136275.0,human,-3.0,-3.0,-2.0,-2.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136275.0,artificial_intelligence,2.0,2.0,2.0,3.0,3.0,,1.0,2.0,1.0,2.0
6136275.0,god,2.0,2.0,2.0,2.0,3.0,-1.0,,1.0,-2.0,-1.0
6136275.0,rock,2.0,-1.0,2.0,2.0,3.0,-2.0,-1.0,,-2.0,-2.0
6136275.0,autonomous_car,3.0,-2.0,2.0,3.0,3.0,-1.0,2.0,2.0,,-2.0
6136275.0,computer,2.0,-2.0,2.0,3.0,3.0,-2.0,1.0,2.0,2.0,
6136329.0,jelly_fish,,-2.0,-1.0,-1.0,3.0,-2.0,3.0,-2.0,-2.0,-3.0
6136329.0,robot,2.0,,2.0,2.0,3.0,-1.0,3.0,-1.0,-2.0,-2.0
6136329.0,virus,1.0,-2.0,,-1.0,3.0,-1.0,3.0,-2.0,-1.0,-2.0
6136329.0,chimpanzee,1.0,-2.0,1.0,,3.0,-2.0,3.0,-2.0,-2.0,-3.0
6136329.0,human,-3.0,-3.0,-3.0,-3.0,,-2.0,3.0,-3.0,-3.0,-3.0
6136329.0,artificial_intelligence,2.0,1.0,1.0,2.0,2.0,,3.0,2.0,-2.0,-3.0
6136329.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136329.0,rock,2.0,1.0,2.0,2.0,3.0,-2.0,3.0,,-2.0,-2.0
6136329.0,autonomous_car,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,,-2.0
6136329.0,computer,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,
6136338.0,jelly_fish,,-1.0,-1.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,-1.0
6136338.0,robot,1.0,,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0
6136338.0,virus,1.0,-1.0,,2.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0
6136338.0,chimpanzee,-2.0,-2.0,-2.0,,1.0,-1.0,2.0,-3.0,-2.0,-1.0
6136338.0,human,-2.0,-2.0,-2.0,-1.0,,-2.0,-1.0,-3.0,-3.0,-2.0
6136338.0,artificial_intelligence,2.0,-2.0,1.0,1.0,2.0,,1.0,-2.0,-1.0,-1.0
6136338.0,god,-2.0,-2.0,-1.0,-2.0,1.0,-1.0,,-1.0,-1.0,-1.0
6136338.0,rock,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,1.0
6136338.0,autonomous_car,2.0,1.0,1.0,2.0,3.0,1.0,1.0,-1.0,,1.0
6136338.0,computer,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,
6136405.0,jelly_fish,,-2.0,-1.0,3.0,3.0,-1.0,3.0,-2.0,-1.0,-1.0
6136405.0,robot,2.0,,1.0,3.0,3.0,-1.0,3.0,-1.0,-1.0,-2.0
6136405.0,virus,1.0,-1.0,,3.0,3.0,-1.0,3.0,-2.0,-1.0,-1.0
6136405.0,chimpanzee,-3.0,-3.0,-3.0,,3.0,-3.0,3.0,-2.0,-3.0,-2.0
6136405.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136405.0,artificial_intelligence,1.0,1.0,1.0,3.0,3.0,,3.0,-1.0,-1.0,-1.0
6136405.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136405.0,rock,2.0,1.0,2.0,2.0,3.0,1.0,3.0,,1.0,1.0
6136405.0,autonomous_car,1.0,1.0,1.0,3.0,3.0,1.0,3.0,-1.0,,-1.0
6136405.0,computer,1.0,2.0,1.0,2.0,3.0,1.0,3.0,-1.0,1.0,
6142796.0,jelly_fish,,-3.0,-3.0,3.0,3.0,-1.0,3.0,-2.0,-3.0,-3.0
6142796.0,robot,3.0,,-1.0,3.0,3.0,1.0,3.0,-1.0,-1.0,-1.0
6142796.0,virus,3.0,1.0,,3.0,3.0,2.0,3.0,-1.0,1.0,-1.0
6142796.0,chimpanzee,-3.0,-3.0,-3.0,,1.0,-3.0,3.0,-3.0,-3.0,-3.0
6142796.0,human,-3.0,-3.0,-3.0,-1.0,,-3.0,3.0,-3.0,-3.0,-3.0
6142796.0,artificial_intelligence,1.0,-1.0,-2.0,3.0,3.0,,3.0,-2.0,-1.0,-2.0
6142796.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6142796.0,rock,2.0,1.0,1.0,3.0,3.0,2.0,3.0,,1.0,1.0
6142796.0,autonomous_car,3.0,1.0,-1.0,3.0,3.0,1.0,3.0,-1.0,,-1.0
6142796.0,computer,3.0,1.0,1.0,3.0,3.0,2.0,3.0,-1.0,1.0,
6143070.0,jelly_fish,,-3.0,-1.0,1.0,-1.0,-3.0,3.0,-3.0,-3.0,-3.0
6143070.0,robot,3.0,,3.0,3.0,3.0,2.0,3.0,-1.0,1.0,-1.0
6143070.0,virus,1.0,-3.0,,2.0,-1.0,-2.0,3.0,-3.0,-2.0,-2.0
6143070.0,chimpanzee,-1.0,-3.0,-2.0,,-1.0,-3.0,3.0,-3.0,-3.0,-3.0
6143070.0,human,1.0,-3.0,1.0,1.0,,-3.0,3.0,-3.0,-3.0,-3.0
6143070.0,artificial_intelligence,3.0,-2.0,2.0,3.0,3.0,,3.0,-2.0,-2.0,-2.0
6143070.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6143070.0,rock,3.0,1.0,3.0,3.0,3.0,2.0,3.0,,1.0,1.0
6143070.0,autonomous_car,3.0,-1.0,2.0,3.0,3.0,2.0,3.0,-1.0,,-1.0
6143070.0,computer,3.0,1.0,2.0,3.0,3.0,2.0,3.0,-1.0,1.0,
6143312.0,jelly_fish,,-1.0,-2.0,2.0,3.0,-2.0,2.0,-3.0,-1.0,-1.0
6143312.0,robot,1.0,,1.0,2.0,3.0,2.0,2.0,-1.0,1.0,1.0
6143312.0,virus,2.0,-1.0,,2.0,3.0,2.0,-1.0,-3.0,-3.0,-1.0
6143312.0,chimpanzee,-2.0,-2.0,-2.0,,2.0,-2.0,-2.0,-3.0,-2.0,-2.0
6143312.0,human,-3.0,-3.0,-3.0,-2.0,,-3.0,-2.0,-3.0,-3.0,-3.0
6143312.0,artificial_intelligence,2.0,-2.0,-2.0,2.0,3.0,,-1.0,-3.0,-2.0,-2.0
6143312.0,god,-2.0,-2.0,1.0,2.0,2.0,1.0,,-2.0,1.0,-1.0
6143312.0,rock,3.0,1.0,3.0,3.0,3.0,3.0,2.0,,2.0,2.0
6143312.0,autonomous_car,1.0,-1.0,3.0,2.0,3.0,2.0,-1.0,-2.0,,-2.0
6143312.0,computer,1.0,-1.0,1.0,2.0,3.0,2.0,1.0,-2.0,2.0,
6143311.0,jelly_fish,,-3.0,-3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0
6143311.0,robot,3.0,,-3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0
6143311.0,virus,3.0,3.0,,3.0,3.0,3.0,3.0,-3.0,-3.0,3.0
6143311.0,chimpanzee,-3.0,-3.0,-3.0,,3.0,3.0,3.0,-3.0,-3.0,-3.0
6143311.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6143311.0,artificial_intelligence,-3.0,-3.0,-3.0,-3.0,3.0,,3.0,-3.0,-3.0,-3.0
6143311.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6143311.0,rock,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0
6143311.0,autonomous_car,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,,3.0
6143311.0,computer,-3.0,-3.0,-3.0,3.0,3.0,3.0,3.0,-3.0,-3.0,
